album,artist,author,author_position,coverart,date,genre,link,record_label,review,review_abstract,score,year_release
Lux,Alex Smoke,by: Andrew Gaerig,Contributor,https://media.pitchfork.com/photos/5929a8b9c0084474cd0c0ebb/1:1/w_160/619febec.jpg,2010-03-26 06:00:03,Electronic,https://www.pitchfork.com/reviews/albums/14034-lux/,Hum+Haw,"Alex Smoke makes electronic music that runs counter to virtually every prevailing trend. More interestingly, there are very few moments during the last decade-plus that this statement wouldn't be mostly true. The Scottish producer crafts dark, ornate music that seems intentionally at odds with electronic music's current fixation on luminescent house sounds; he has a reputation for minimalism, but his productions seem too roiling to slot into whatever sounds that word represents. Dubstep is similarly deep and ominous, but Smoke sounds steely and focused, not foggy and stoned. On his third album, Lux, he again uses tough arpeggios, mumbled vocals, and furrowed percussion to enact mini-dramas of industrial techno. Though Lux can evoke comforting sadness, its orchestral bent and general meticulousness keep it from ever feeling truly despairing. So the album offers these small perversions of mood without becoming overbearing. Because he obscures his voice and has a reputation for making complete albums (as opposed to singles), Smoke's work has been compared to Thom Yorke's solo outing, The Eraser. While both share an affinity for the hardscrabble rhythms of mid-1990s IDM, Smoke's compositions are less linear and song-oriented. The 14 tracks on Lux often stretch past six minutes, but Smoke doesn't build to climaxes so much as sniff out every corner of his creations. Lux is Smoke's least motive album yet-- only the most generous definitions of ""dance"" would include this music-- but these tracks don't idle, they prowl. When Smoke increases the tempos-- the thrumming ""Blingkered"", the lite-rave of ""Pilk""-- his songs sound tense, not celebratory. You can connect the lurching ""Physic"" or ""Lux+"" to Hyperdub's smeared sound attacks, but minus the exposed-nerve bass. Lux occasionally sounds like Coil's snake-y masterpiece, Love's Secret Domain, but that album alluded to sex and drugs (or maybe druggy sex), and Alex Smoke seems chiefly concerned with Alex Smoke. More than anything, Lux feels self-contained: produced by a single artist and released on Smoke's own Hum + Haw imprint, it projects dark vistas that feel deeply personal. Unlike many techno artists, Smoke builds his albums for sitdown sessions (EPs containing floor-friendly versions of ""Lux+"" and ""Blingkered"" are already available) and has seemingly little concern for where these dense, thoughtful behemoths fit in a broader context. Forunately, Lux needs little besides an accommodating, stormy mindset for its hum and shiver to make sense.","Latest from the Scottish producer whose dark, ornate music seems at odds with electronic music fashion in the best possible way.
",7.8,
Dear Companion,Ben Sollee and Daniel Martin Moore,by: Stephen M. Deusner,Contributor,https://media.pitchfork.com/photos/5929a8b713d1975652139703/1:1/w_160/f32c56ea.jpg,2010-03-26 06:00:02,Folk/Country,https://www.pitchfork.com/reviews/albums/14032-dear-companion/,Sub Pop,"A state-of-the-state album, Dear Companion finds three musicians focusing on the ecological challenges facing of old Kentucky home. Between them, they represent a range of the Bluegrass State's musical traditions: Lexington native Ben Sollee plays cello in a style that borrows from Appalachian techniques, Daniel Martin Moore of Cold Spring is a solo folk artist whose unsolicited demos earned him a slot on Sub Pop's roster, and producer Yim Yames sings in Louisville's famed My Morning Jacket. On their first record together, they play songs about the Kentucky mountains and the plight brought on by the industrial practice called mountaintop removal mining, which is just as invasive and evil as it sounds. Dear Companion examines what it means to be from Kentucky when Kentucky is disappearing-- both literally (entire mountains are being obliterated) and culturally (the geography that shaped its culture and music is being drastically reshaped). So this is exactly the kind of album you want to succeed, and for the most part, it does. Dear Companion generally avoids the self-importance of most issue-driven music, mainly because Sollee and Moore write songs that rarely stray from their own points of view. Rather than sing about a tractor dismantling a mountain, they focus on their own fears and hopes, especially as they bear on subsequent generations. In addressing these concerns, the songs can be measured and even moving, but occasionally they get a bit lofty. On the aggressively humble ""Only a Song"", with its lyrics about ghettos and Harlem Globetrotters, Sollee and Moore solemnly offer, ""But this is only a song, it can't change the world."" While their voices don't have the rough edges to sell the hardened blues of the title track, their harmonies are loose and casual on opener ""Something, Somewhere, Sometime"" and ""My Wealth Comes to Me"", which breaks into a chorus that sounds like an updated Louvin Brothers. Fine singers all, Sollee, Moore, and Yames wisely keep the focus primarily on the stringed instruments. Playing guitar and cello almost exclusively, Moore and especially Sollee draw from regional music traditions, but instead of making a folk or bluegrass or country album, they have meshed those styles into a modern sound whose spareness may be its greatest virtue. Sollee's cello adds chilling low end to the coda of ""Sweet Marie"" and creates a high, keening melody on ""It Won't Be Long"", but mostly he plucks and hammers at the strings to create a tectonic rumble, as if trying literally to interpret the sound of mountaintop removal. He and Moore play like they're trying to prove Kentucky's cultures and traditions not only remain relevant at a time when regional distinctions are rapidly disintegrating, but continue to inspire new generations of musicians.","My Morning Jacket's Jim James coaxes a modern sound from traditional roots on an album about the ecological challenges facing the trio's old Kentucky home.
",6.4,
Missing Deadlines: Selected Remixes,Ulrich Schnauss,by: Patrick Sisson,Contributor,https://media.pitchfork.com/photos/5929a8bdb1335d7bf1699354/1:1/w_160/a08be3b3.jpg,2010-03-26 06:00:01,Electronic,https://www.pitchfork.com/reviews/albums/14037-missing-deadlines-selected-remixes/,Rocket Girl,"As a teenager in Kiel, Germany in the early 90s, Ulrich Schnauss discovered bands like Ride and My Bloody Valentine by tuning in to British armed forces radio. ""As soon as I put the headphones on,"" he says, ""the world seemed to be a nicer place."" Nearly 20 years later, after three albums and a slew of remixes, Schnauss still seems engrossed with those lush sounds. Like Sonic Cathedral, the British club night and label that embraces shoegaze in all its permutations, he takes a wide-angle view of the genre, seeing it as a current that runs through many different eras. The solid source material he reworked for the remix collection Missing Deadlines-- which ranges from solo work by members of Slowdive and Ride to songs by Rainbirds' frontwoman Katharina Franck and the John Tejada/Takeshi Nishimoto project I'm Not a Gun-- speaks to this sense of related history and possibility. Taken as a whole, though, Schnauss' treatment of these tracks is aesthetically redundant. Prone to creating ethereal music that sometimes skews toward being too amiable, many of Schnauss' remixes sound like pretty shoegaze setpieces, orchestrated to create a familiar emotional payoff with tricks we've heard many times before. While he pulls some of the songs in a more dance-friendly direction, his bent guitars, clouds of static, and vocal echoes have a way of blending together here. Take Madrid's ""Out to Sea"", a track built around bright synths, gentle guitar, and breathy vocals. Schnauss' remake bathes it in warm synths and gauzy vocals, softens the guitar, and washes out the sound, placing a halo around the song for emphasis. That dreamy haze also seeps into his treatment of ""Remembrance"", a single by the Joy Division-influenced Dragons that's smoothed over with bent vocals and thick, swirling layers of suspended synths. Mojave 3's epic ""Blurbird of Happiness"" has a warm, rambling vibe that Schnauss over-accents with nature samples and back-masked glockenspiels that sound like wind chimes. Orbital-like echoes are applied to Juanita Stein's vocals on Howling Bells' ""Setting Sun"", maintaining the track's sensual groove, while the rhythm of A Sunny Day In Glasgow's ""Ghost in the Graveyard"" is brought more to the fore until it sounds a bit like M83. But redundant or not, Schnauss knows how to create sweeping, emotive, grandiose music-- and his remix of Mark Gardner's ""The Story of the Eye"" gets it right by bulking up the track, trading the quiet focus and slow bassline for vocal layers and accordion-like synths. Schnauss always adds a certain signature to his remixes, but it's not always clear if making something busier necessarily makes it better.","A dreamy haze runs across this shoegaze-minded producer's remix collection, for better or worse.
",6.1,
Under Great White Northern Lights,The White Stripes,by: Ryan Dombal,Features Editor,https://media.pitchfork.com/photos/5929a8e5ea9e61561daa591e/1:1/w_160/4fcd3176.jpg,2010-03-26 06:00:00,Rock,https://www.pitchfork.com/reviews/albums/14068-under-great-white-northern-lights-box-set/,Warner Bros.Third Man,"In the final scene of the White Stripes tour documentary Under Great White Northern Lights, Jack and Meg sit on a bench in front of 88 black-and-white keys. Jack starts to play the piano and sing his ballad ""White Moon"". Meg starts to cry. It's a heartbreaking, out-of-nowhere surge of intimacy that briefly lifts the curtain on one of the most fascinatingly private bands to ever reach arena-rock ubiquity. It's also one of those revealing moments that raises more questions than it answers. Are the tears a harbinger of the crippling anxiety that struck Meg soon after the film was shot in 2007, forcing the Stripes to cancel dates and enter a mysterious hiatus that continues to this day? Is Meg acknowledging a hidden truth behind her ex-husband/little brother/good friend's song? Maybe she just didn't get enough sleep the night before. We don't know. It's this sense of unknowing that makes the White Stripes such a riveting live act. The exquisitely packaged Under Great White Northern Lights box set aims to summarize the duo in their most potent form-- onstage, with two spotlights beaming straight through them, using little more than eye contact and reflexes to figure out where to go next. And it's a wild success. In a 2002 Spin interview, Meg summed up her musical goals succinctly: ""The point is being a live band."" This comprehensively indulgent live set drives that point home with force. The box's centerpiece is the UGWNL film directed by Emmett Malloy, which follows Jack and Meg as they hit small Canadian towns with names like Yellowknife and Whitehorse while making their way through every province and territory in the country. The pair also celebrate their 10th anniversary near the end of the trek, lending the affair some sentimental heft; the strange trip from being a couple of married oddballs in peppermint duds to being divorced, canonized Saviors of Rock can sometimes be seen flickering across their faces. In order to recapture their early days playing for a handful of doubters at Detroit's Gold Dollar, the Stripes scheduled a slew of impromptu, word-of-mouth ""B-side"" shows along the way at a bowling alley, a flour mill, on a bus, and at a cafe in the Northwest Territories. The weirdest and most unorthodox gig goes down at an old-folks home in the sparsely populated city of Iqaluit. The resident elders treat their dark-haired guests to avian myths (""ravens used to speak like us... they are smarter than us"") and raw caribou-- the meeting is warm, out of time, and charmingly absurd. Kind of like a White Stripes song. Those searching for behind-the-scenes dirt on the band would be better served by an exploitative, unauthorized biography. UGWNL is ultimately a hagiography meant to bolster the White Stripes' status as porcelain, godlike geniuses. And Jack and Meg indeed look impeccable while simply walking across frozen tundra or posing in front of customized red, white, and black tour planes. (Some 200 pages worth of their shutter-ready mugs grace a gorgeous book by ace photog Autumn de Wilde that's included in the box.) No matter where they are or what they're doing, it's tough taking your eyes off these two. The pair almost comically play into type in the few non-performance candid scenes, often shot during post-show comedowns. Jack is loud and intense; Meg's first words are spoken a full 23 minutes into the film-- and they're so soft they require subtitles. The movie's most contentious exchange is pretty mild, and actually revolves around Meg's refusal (or perhaps inability) to speak up. Throughout, the White Stripes live up to their mythic roles: Jack runs around, charismatically blabbing, yelping, and flailing like a little brother while Meg's big-sis stoicism keeps things grounded. Unlike the similarly formatted 1967 Bob Dylan pic Don't Look Back, which featured the young singer interacting with outsiders and sometimes coming off like a jerk, UGWNL rarely lets us see the Stripes outside of their carefully controlled realm. Even so, moments like Meg's minor breakdown poke through. And more than enough personality comes across in their manic live shows anyway. The UGWNL movie neatly packs concert highlights into quick-moving medleys. But to explain this band's appeal onstage, the uncut White Stripes live experience is a must. For that, the box offers a manageable 16-track, hit-filled album on both CD and double vinyl and a more hardcore 135-minute DVD of the Stripes' 10th anniversary show in full called Under Nova Scotian Lights and filmed at Glace Bay's Savoy Theater on July 14, 2007. The album sounds ridiculously heavy, with many songs-- including the gurgling ""I'm Slowly Turning Into You"" and the Dusty Springfield cover ""I Just Don't Know What to Do With Myself""-- easily trumping their studio counterparts. But the LP is also relatively linear and song-based, which isn't really how White Stripes shows work. On the flip, the Under Nova Scotian Lights DVD is the best simulacrum of a Stripes live set ever produced. The pair are locked in, switching songs up on the fly, tumbling into old blues covers without pause, and generally proving exactly why they're considered musical superheroes in real time. There's no net for these gigs, and dropped notes or beats happen now and then, but the overall streak of spontaneity is key. In a UGWNL interview segment, Jack talks about how he purposely sets up his instruments far away from each other on the stage as a masochistic motivator to force him to hustle-- he starts sweating through his shirt early on, and doesn't stop. Without a single drum fill or snare roll, Meg once again proves to be the ideal foil for Jack's virtuosity as she fills the room with her crash cymbal while pounding out staunch hard-blues beats John Bonham would appreciate. When Jack sings about ""lookin' for a home"" on traditional closer ""De Ballit of De Boll Weevil"", it's clear he's already found it as he flies feedback through a crowd with Meg to his right. It's exactly where he belongs. The UGWNL box is also a triumph of Jack's ongoing quest to show the world that ""there is more beauty and romance in tangible, mechanical things than in invisible, digital things."" Though he's ramped up the web presence of his label, Third Man, Jack is still a Luddite at heart, obsessing over outmoded instruments and recording techniques. His aversion to technology can seem stubborn, but a big part of this set's power lies in its physicality. It's blocky and sturdy and aesthetically beautiful in its three-color minimalism. And the seemingly slight bonuses-- a photo-illustration book with Jack as the Tin Man and Meg as Dorothy, a colored 7"" single, a silkscreen print-- add up to give the package a fanclub-style sense of exclusivity (note that the live album and documentary DVD are also being sold separately; the live DVD is exclusive to this box). But its over-the-top grandness as well as its stark black box with red inner-lining also give the set an air of casket-like finality. ""I hope you appreciate what I do for you,"" sings Jack on ""A Martyr for My Love for You"" near the end of the anniversary show. He then steps away from the mic for a good 15 seconds, letting the words float in silence. Then he finishes the song.","This lavish box set-- a live DVD, CD, documentary film, and book-- reinforces the White Stripes' mythology and displays the awesome power of their live show.
",8.7,
The Optimist,New Young Pony Club,by: Ian Cohen,Contributor,https://media.pitchfork.com/photos/5929a8d8b1335d7bf169939b/1:1/w_160/739b924f.jpg,2010-03-25 06:00:04,Electronic,https://www.pitchfork.com/reviews/albums/14061-the-optimist/,The Numbers,"Don't believe the album title, believe the album cover-- while New Young Pony Club's 2007 debut LP Fantastic Playroom may have been prefab, superficial, and sorta garish, it at least gave the impression of being a whole lot of fun. And now here's The Optimist with its Serious Artist design, but really it's just a preview for dance-rock at its most pro forma and drab, a triangulation of Garbage at their most blandly professional, Bloc Party at their least agitated, and Ladytron at their most bored. At the center of it all is Tahita Bulmer, her deadpan voice previously lauded for conveying a nonchalant carnality on minor hits ""Ice Cream"" and ""The Bomb"". Not much has changed on that front, but The Optimist too often gets lost in non-committal melodies as Bulmer tries and tries again to capture quote-worthy elegant wastefulness-- ""You got the instinct/ Tell me what's the answer,"" ""We want to/ I don't want to do any of this without you,"" and the coup de grâce, ""Don't look at me now/ Look at my intellect/ The things I leave behind like footsteps."" So much goes into this ice queen guise, and yet the best parts of The Optimist occur when she opens up on the hooks-- ""We Want To"" has a hands-in-the-air agreeability pulled fresh from the days of mandatory Franz Ferdinand rips, and opener ""Lost a Girl"" has a kinesis that's notably lacking on the rest of the LP. Memorable passages like these are lost amidst songs that stretch out to five minutes when they should be three, and are constructed nearly the same exact way in nearly the same exact tempo-- there's promise in the syncopated percussion of the title track, but it plods when it should glide, while ""Stone"" wastes the most intriguing keyboard overdubs by sloppily using them all at once. In the end, The Optimist isn't just disappointing for people who believed in NYPC, but for people who want to believe in microgenres even when they are clearly not built for the long run. New Young Pony Club weren't nu-rave, blog-house, or French touch, but they didn't need to be-- their maximalist, fashion-forward, club-friendly aesthetic gave them enough philosophical congruence to benefit from the prevailing trends of the time. They seemed positioned as a latter-decade Ladytron, a bastion of aloof cool amidst an otherwise spazzy and day-glo scene. But Ladytron's Witching Hour proved that fantastic art could result from complimenting that facade with inspired songwriting, considered production, and an occasional peek at emotional resonance. Those qualities are absent from The Optimist, an album that pretty much shows NYPC content to ride this aloof cool thing out.","Dance-rock stars of minor blog hits like ""Ice Cream"" and ""The Bomb"" return with another stab at capturing the aloof cool of Ladytron.
",5.5,
Sleep Mountain,The Kissaway Trail,by: Larry Fitzmaurice,Contributor,https://media.pitchfork.com/photos/5929a8d3b1335d7bf169938e/1:1/w_160/95141526.jpg,2010-03-25 06:00:03,Rock,https://www.pitchfork.com/reviews/albums/14057-sleep-mountain/,Bella Union,"The Kissaway Trail's 2007 self-titled debut album had a nervy energy typical of indie rock traditionalists like British Sea Power and the Shout Out Louds. But while its ideas were hardly groundbreaking, the band at least sounded like it was trying to create, rather than simply emulate. On the Danish quintet's Sleep Mountain, that is hardly the case. From the palm-muted chords and chiming bells that open it, this album is stained to the point of unintentional parody by the Arcade Fire's influence. If you think it's a coincidence, note that there is actually an accordion-festooned, we're-all-in-this-together shout-along called (wait for it) ""Don't Wake Up"". Sleep Mountain's lack of originality is made worse by the fact that few of its songs actually go anywhere. Themes recycle themselves without providing much in the way of progression, and the few effective ideas, like the looped percussive beat in ""Painter"" or the new-wave romanticism of ""Beat Your Heartbeat"", are undercooked and underrealized. And it's not like the Kissaway Trail are working under strict time constraints-- almost every song that makes up the record's 55-minute length runs past the four-minute mark. Those who brave the record's turgid front end will be treated to Sleep Mountain's more interesting portion. The tangled guitar lines and mixed-back shouts on ""Whirr of Wings"" are faintly evocative of the better parts of 1990s emo, and despite a funereal accordion making another appearance, ""New Lipstick"" hits with a broad pop appeal reminiscent of their fellow countrymen, the underrated Figurines. Unfortunately, most listeners won't make it to these brief bright spots with the band's brutal cover of Neil Young's ""Philadelphia"" blocking the way. Young's frail voice (in full effect during his performance at the 1993 Oscars) created maximum emotional impact, while the Kissaway Trail's take is overblown, with its vocals processed to oblivion and dramatic orchestral swells adding layers of hyperbole that suffocate the simple, affecting melody. Ironically, it's here that Sleep Mountain is at its most worthwhile, teaching an important lesson: Without personality, pathos doesn't mean shit.","Once a nervy indie rock band à la British Sea Power, the Kissaway Trail here is basically a Scandinavian Arcade Fire.
",4.4,
Manifesto,Inspectah Deck,by: Ian Cohen,Contributor,https://media.pitchfork.com/photos/5929a8cb9d034d5c69bf3b1d/1:1/w_160/82fc208d.jpg,2010-03-25 06:00:02,Rap,https://www.pitchfork.com/reviews/albums/14049-manifesto/,Traffic Entertainment,"Inspectah Deck was never the most commercially viable member of the Wu-Tang Clan, and 1999's Uncontrolled Substance certainly wasn't a five-mic classic. But during a worrisome stretch for the Wu-Tang Clan that year, he seemed among the most likely to survive and even thrive if the Clan ceased to exist as a functioning group. Largely self-produced and forgoing any A-listers (U-God doesn't count), the album harbored no delusions about what it was meant to provide-- Deck ripping through one simile-laden verse after another with beats that stayed out his way. But since then, his fall-off has been dramatic, as he's rattled off increasingly less-noticed solo drops and sounded wholly uninspired on higher-profile Wu-related releases (remember ""keep it fresh like Tupperware"" from 8 Diagrams?). It was easy to view last year's ""House Nigga"" as some sort of nadir, Deck spending five minutes dissing Joe Budden for his Internet fame. This was the guy whom even GZA was scared of following on ""Triumph""? A more positive approach is to see the song as Deck's attempt to find his place in a galaxy of faded NYC stars; the wise ones realize they're not competing with Drake. At the outset, Deck seems aware of what could constitute a solid 2010 release on his part. Though the ringside samples of ""The Champion"" are beyond played, he still lets off rounds of impressively pugilistic internal rhyme. Meanwhile, the Obama-quoting ""Born Survivor"" continues the low-key revival of Cormega and reveals the image Deck wants to create for himself here, a grind-oriented street soldier not all that far removed from latter-day dead prez albums. They called it ""revolutionary but gangsta,"" while Inspectah boasts, ""Still I'm quick to pop it off/ With the model broads or the Molotovs."" But as Manifesto runs through its forbidding 20-track playlist, it unsurprisingly falters when it chases Hot 97 spins that are laughably out of reach. The aluminum hand-claps of ""We Get Down"" evoke a G-Unit beat so generic that even Tony Yayo would take pause, ""T.R.U.E."" is a limp rap&B overture for empire states of mind, and ""The Big Game"" is saddled with a cornball hook of a non-metaphor that can't fully commit to Auto-Tune. And while the relationship songs of Uncontrolled Substance offered an occasional glimpse behind Deck's otherwise stoic veneer, ""Luv Letter"" comes awfully close to Murs at his most needy. But worse than the blind fumbling for hits is hearing what sounds like an average MC doing an uncanny Inspectah Deck impersonation. It's disorienting to hear him put such conviction behind subpar get-that-paper rhymes. And while Raekwon, Billy Danze, and Kurupt hold serve, ""Brothaz Respect"" houses quite possibly the most embarrassingly off-beat Cappadonna guest spot to date (and I've heard The Yin and the Yang), and too much of Manifesto is turned over to aggressively average foot soldiers like Fes Taylor and the indefensibly-named Carlton Fisk. Look, it's no fun to criticize Deck for reaching for that brass ring. You can't help but think he realizes this disconnect during ""This Is It"", where he counters those who think he's slipped by boasting of ""A million kids thinkin' he rich/ A million bitches think he the shit."" Sadly, it shows how the dynamic's been reversed for Inspectah Deck since Enter the Wu-Tang (36 Chambers)-- you sit there and watch him play himself, knowing he's lying.","The Wu-Tang MC returns with his first full-length in four years. Kurupt, Raekwon, and Cappadonna guest.
",5.2,
Two Thousand and Ten Injuries,Love Is All,by: Jess Harvell,Contributor,https://media.pitchfork.com/photos/5929a8d99d034d5c69bf3b41/1:1/w_160/e7fc1ef3.jpg,2010-03-25 06:00:01,Experimental,https://www.pitchfork.com/reviews/albums/14062-two-thousand-and-ten-injuries/,Polyvinyl,"Two Thousand and Ten Injuries buzzes with joy. Hardly surprising, since Love Is All are one of the era's great punk bands. But wait: Should you really use the word ""punk"" to describe a band with such obvious ambitions beyond the guitar/bass/drums baseline? Because if you've heard Love Is All, you know they're hardly formalists: disco beats, post-punk sax honking, twee-pop boy-girl harmonies. They've got a definite sound, but within its boundaries they're thrillingly unconstrained. Listen past the kitchen-sink sonic clutter, though, and Two Thousand and Ten Injuries could have wooed the same teen rabble as Sam the Sham and the Trashmen. After all, the garage and psych bands of the Nuggets-era also played ham-handed organs and saxes, and pounded their way through ethnic percussion and a hundred variations on the Bo Diddley beat. And nobody would describe them as post-punk. Take TTaTI opener ""Bigger Bolder"", with its learn-in-a-minute melody and reverb-ragged ""bad"" production. It's the kind of fuzzy, bouncy racket you could imagine blaring from jukeboxes in the early 1960s. But then there are the lyrics. It's the lyrics that separate Love Is All from those garage rock pioneers and really connect them to the late-70s DIY explosion. Love Is All singer Josephine Olausson is one of the early 21st century's great poets of romantic dissatisfaction, and like the ladies of the Slits, the Raincoats, and the Delta 5, her take on bad romance is deeply personal, beyond post-punk pastiche. Her kiddie yelp, with its innate cuddliness when she goes soft and conversational, can sound like a precocious grade-schooler obsessed with her mom's copy of Wanna Buy a Bridge?. But the sugary cuteness is a smokescreen, hiding the kind of scalpel-edged self-examination most of us like to avoid at all costs. Pay attention, and certain lines all but draw blood with their plain-spoken pain: ""I know I was acting a fool/ I remember you calling me cruel/ Well that was ages ago/ Oh how I wish I could prove how I've grown."" In Olausson's world, there are no predators and no victims. Just human beings, emotional fuck-ups trying to do a little better this time out, capable of life-changing kindness and casual cruelty in the same 12-month span. And accordingly, given Love Is All's mix of the unflinching and the playful, no one's left off the hook. Olausson knows that when a relationship cracks up, both parties are often to blame, and that failure was always a possibility. And still we try again, if only because it beats the alternative. That kind of romantic realism, however witty or self-deprecating or full of non-sentimental pathos, makes Olausson's vulnerable moments all the more unexpected, and all the more effective as emotional sucker-punches. When she shouts, ""I want my head resting on a lap,"" on ""A Side in a Bed""-- over the kind of lovesick new wave worthy of a John Hughes climax-- you know she's lived enough to know the sacrifices behind the fantasy the music both celebrates and subverts. You could say Olausson's subject is narrow. But it's the only thing that matters. Even if we're wised-up, grown up, and made a little (or a lot) cynical by life, don't we all want our heads resting on a lap?","Disco beats, post-punk sax honking, twee-pop boy/girl harmonies, and lyrics that rip your heart out. Yep, Love Is All is back.
",8.0,
Head First,Goldfrapp,by: Marc Hogan,Senior Staff Writer,https://media.pitchfork.com/photos/5929a8dd5e6ef959693212dd/1:1/w_160/47bdf183.jpg,2010-03-25 06:00:00,Pop/R&B,https://www.pitchfork.com/reviews/albums/14063-head-first/,Mute,"Yup, another wardrobe change. Alison Goldfrapp and Will Gregory have always valued style along with song, and on most of the fifth Goldfrapp album, Head First, pink spandex turns out to be a great look. Bringing 1980s roller-disco synth-pop motifs out of mothballs has given the UK duo their most immediately entertaining album since 2005 electro-glam juggernaut Supernature. The only problem: They fail to give each song a face as memorable as the overall album's Jane Fonda workout-video get-up. Good thing Goldfrapp do spectacle like few else. No less a glamor lover than Adam Lambert was quoted recently saying he had wanted to work with the group for his debut, but couldn't because they were already busy with Christina Aguilera-- not exactly pop's dowdiest persona herself. Whether in the clown robes and animal masks of Goldfrapp's expert live shows, or the sharp-edged sound design of an eclectic discography, they treat pop as a form of not just communication, but presentation. With sunny Van Halen synth tones, Xanadu-era Olivia Newton John optimism, and galloping Giorgio Moroder basslines, Head First marks as dramatic a shift from 2008's disappointing Seventh Tree as that album's moodily atmospheric folk did from the fembot stomp of Goldfrapp's prior two LPs (or those from the John Barry-soaked trip-hop of 2000 debut Felt Mountain). Alison's voice is still commanding, gaining a bit of Stevie Nicks huskiness while staying versatile enough to rise to a glassy peal or drop to a suggestive purr. So, too, are Gregory's electronics, from the fist-pumping opening trio of songs to the krautrock seduction and wordless vocal ambience on the second half. First single ""Rocket"" shows Head First at its best, but it's also a reminder of where some of the other songs fall short. When Alison exhorts, ""I've got a rocket/ You're going on it,"" the potential double entendre is obvious. This isn't a come-on, though; with suspicions about ""how she got in the door uninvited"" and a decisive ""you're never coming back,"" it's a lot closer to a kiss-off. (Although not available on the album, Richard X's powerhouse remix is even better.) Still, beyond ""Rocket"", few of the songs here are melodically or lyrically catchy enough to attain anything like the the popularity of the 80s songs they'll remind you of-- or of Goldfrapp's past highlights. An exception is ""Hunt"", which approaches the bedside intimacy of Beach House or White Hinterland through gorgeously breathy space disco. Another is ""Shiny and Warm"", full of Suicide-seeking synths and icy sensuality. Alas, a nine-song album doesn't leave much room for error. Goldfrapp remain excellent in the studio-- any future work they do for Aguilera or anyone else (they also recently scored the soundtrack for John Lennon biopic Nowhere Boy) deserves watching-- and there's plenty of highly stylized fun to be had here. Just don't expect to remember many of the details when it's all over. You might be the best-dressed person at 80s dance night, but if there's nothing particularly noteworthy about you otherwise, nobody's going to recognize you out of costume.","Bringing roller-disco synth-pop out of mothballs gives the UK duo their most entertaining album since electro-glam juggernaut Supernature.
",6.6,
A,Sunburned Hand of the Man,by: Andrew Gaerig,Contributor,https://media.pitchfork.com/photos/5929a8d59d034d5c69bf3b36/1:1/w_160/9bfcc0ec.jpg,2010-03-24 06:00:04,Experimental,https://www.pitchfork.com/reviews/albums/14059-a/,Ecstatic Peace,"A is the second collaboration between Massachusetts out-rock collective Sunburned Hand of the Man (who frequently go by just ""Sunburned"" now) and Four Tet's Kieran Hebden. Since their last collaboration, 2007's Fire Escape, Hebden has been busy, re-establishing himself as one of electronic music's crossover stars. For Sunburned, well, it's been business as usual: according to this band-endorsed discography, the group has released 48 albums/tapes/CD-Rs and one book since Fire Escape (winning album title from this period: Weekend at Burnie's 2). There's no tip-toeing around the notion that A stands out in Sunburned's catalog mostly because of Hebden's presence. Toning, sculpting, and orchestrating, Hebden again turns Sunburned into an ethereal, electronic version of themselves. Sunburned have kept A close to the vest. Whereas Fire Escape-- released on Norway's increasingly promiment Smalltown Supersound-- received a reasonable promotional push, A is a limited-run, vinyl-only (with download card) release on Thurston Moore's Ecstatic Peace. Recorded live in-studio in Southern Vermont, A feels like the work of a fairly tight group. On Fire Escape, the burly collective was wrangled into Kraut-rock rhythms but retained some of their unkempt chattering and lumbering bass. A, though, smolders and teases. The give-and-take in this collaboration seems sort of obvious: Hebden is freed to waste moments (in a positive way) while Sunburned are gifted with the tightest and most controlled compositions in their considerable body of work. ""Arp and Hammer"" is a rhythm-less tone poem that bridges the record's halves; ""Radish vs. Beet"" contains a whinnying synth that builds a small amount of momentum before being cut off. Four of A's 11 tracks clock under 70 seconds. Sunburned find room for their jams, too, though. ""A Red Rag to a Bull"" features gnarled drum programming and improvisations from the band's usual array of acoustic string instruments. ""Action Figure"" is a wonder, offering a sturdy, dance-able electro-bass and chiming radar blips. Hebden doesn't tame Sunburned so much as direct their energy. The result generates plenty of heat, but it's small and concentrated. Fire Escape retained some of Sunburned's manic bigness; A feels self-contained and distressingly tiny. When the album ends and iTunes rolls into a Finnish live set the band released, a deliriously derivative and silly guitar riff totally erases any memory of ""Alpha, Beta, Adam""'s three minutes of pleasant drone. Sunburned may ultimately be suited to bigger, lesser sounds than A offers. That's fine: Heaven knows Sunburned produce plenty of music without Hebden, too.","Massachusetts out-rock collective again teams with Four Tet, who turns them into an ethereal, electronic version of themselves.
",5.9,
